user,time,tweet,latitude,longitude
wood_anita,Thu Mar 05 03:32:12 +0000 2015,Obama Administration: We Will Defend Muslim Jihadists If They Are Attacked http://t.co/UTi0F6bJsO via @po_st,,
mrojinagense,Thu Mar 05 03:32:12 +0000 2015,"RT @BobG231: BOOM! Ralph Peters says Obama, Dems acted like snitty bitchy high school girls after Bibi speech http://t.co/jlmOn8mxbH",,
yamih6,Thu Mar 05 03:32:11 +0000 2015,#TeamYamita Democrats in Congress Give Obama Breathing Room on Nuclear Talks With Iran: De... http://t.co/NDhp7tvdJ2 Unete A #TeamYamita,,
JCRM_19,Thu Mar 05 03:32:10 +0000 2015,#TeamYamita Democrats in Congress Give Obama Breathing Room on Nuclear Talks With Iran: De... http://t.co/vFtkIUTVVe Unete A #TeamYamita,,
mlong42947,Thu Mar 05 03:32:10 +0000 2015,"RT @chuckwoolery: The long and short of it. Obama lying to the American people to make a deal with Iran. #Netanyahu telling the truth, not ",,
Rahila_Sadiq,Thu Mar 05 03:32:09 +0000 2015,RT @SendIsisToHell: #OpAntiISIS@abo_wa3d210: 2923109094https://t.co/hV4nnkGYj9GRAPHIC: OBAMA BEHEADING PIC/ISIS SUPPORT/JACKASS @CIA ,,
t600jefferson,Thu Mar 05 03:32:09 +0000 2015,"RT @BobG231: Texas Gov Abbott says Obama MISLED Fed Judge, pushes for CONTEMPT http://t.co/1mrBCItQs9",,
zahramazrooei,Thu Mar 05 03:32:08 +0000 2015,RT @roderick_daisey: 'McCain calls Obamas foreign policy,,
JOSMAISY,Thu Mar 05 03:32:08 +0000 2015,#TeamYamita Democrats in Congress Give Obama Breathing Room on Nuclear Talks With Iran: De... http://t.co/q0GywlEtFd Unete A #TeamYamita,,
USA_rules4ever,Thu Mar 05 03:32:08 +0000 2015,So hoping #HillaryClinton goes down &amp; takes #Obama &amp; his #WHMinions w/ her. &gt;&gt; The Hillary Clinton e-mail story... http://t.co/h0mY1iD7WU,,
BillDalcol,Thu Mar 05 03:32:08 +0000 2015,"RT @SteveForbesCEO: ""Well take that presidential passive-aggression as evidence Israeli PMs critique was as powerful as Obama feared."" ht",,
Rahila_Sadiq,Thu Mar 05 03:32:08 +0000 2015,RT @IaHUNaTaN: President Obama Just Doesn't Have Time To Listen To Netanyahu Cry Wolf About Iran http://t.co/JRD13uHmh8,,
hrkbenowen,Thu Mar 05 03:32:07 +0000 2015,RT @WashTimes: Monica Crowley says #Obama's new world order favors enemies over alllies in the #MiddleEast http://t.co/nmZe2rHcd1 http://t.,,
mkues65,Thu Mar 05 03:32:07 +0000 2015,RT @ResistTyranny: There are 93 million people out of the workforce. 93 million.Let that sink in for a minute.#unemployment #jobs #Obama,,
bobfox321,Thu Mar 05 03:32:07 +0000 2015,Will Our Cowards Respond? Impeach Obama for Tyranny. The Only Way to Salvation. 1 of 2 RETWEET http://t.co/AMbbBCeo9w #USA #TeaParty,,
HaitiJustice,Thu Mar 05 03:32:05 +0000 2015,Boston Bar Asks Obamas AG Nominee To Remove Death Penalty In Tsarnaev Case  http://t.co/dJ3SUgxmBd,,
charliesmithUS,Thu Mar 05 03:32:05 +0000 2015,RT @nytimes: The Obama administration's lawyer at the #SCOTUS argued in the health care case that a tie goes to the government http://t.co/,,
hipolito_rh,Thu Mar 05 03:32:05 +0000 2015,RT @varepall: GWB wasn't afraid to be affectionate with our soldiers... Obama doesn't seem to honor our troops this much! VRAGOTV http://t.,,
Tazcat2011_2,Thu Mar 05 03:32:04 +0000 2015,"RT @2A_Advocate: #ChrisKyle on #Obama #Britain #Australia #gunviolence, #guncontrol, #veteran life #Liberty #Freedom #2a #Gunsense: http://",,
NaheedMustafa,Thu Mar 05 03:32:03 +0000 2015,RT @ColMorrisDavis: When I copied my emails #Obama admin said theft of gov prop &amp; I ended up on unemploy. Now @JenGranholm says email trivi,,
MFL1956,Thu Mar 05 03:32:02 +0000 2015,RT @ColMorrisDavis: When I copied my emails #Obama admin said theft of gov prop &amp; I ended up on unemploy. Now @JenGranholm says email trivi,,
jennanjack,Thu Mar 05 03:32:02 +0000 2015,Former Obama Campaign Aide Now Works to Oust Netanyahu http://t.co/gfW9VwLZSb,,
marissathebrat,Thu Mar 05 03:32:02 +0000 2015,@tiffanynhuff why aren't we married @god @Obama @MittRomney @georgebush @lgbtq @dickcheney @JoeBiden,,
deviLmeiCare,Thu Mar 05 03:32:02 +0000 2015,RT @ProBirdRights: it not a orange rind it disguise shh. hello it I John Boner I am congress also I invite bird to mak speech lambast that ,,
TaylorWTUR,Thu Mar 05 03:32:01 +0000 2015,Kasey has now name-dropped Dr. Habecker.  Will Darius follow with President Obama? #tuSBP2015,,
WBst4S,Thu Mar 05 03:32:01 +0000 2015,#cl_atlanta State of NC like GA refuses to release the Court Transcripts. *Pres Obama MUST enforce the Constitution http://t.co/FliIiujnoO,,
KathyLittle18,Thu Mar 05 03:32:01 +0000 2015,RT @PoliticalLaughs: The politicians running the VA seem to have some pretty screwed up priorities.#va #veterans #obama #democrats http:/,,
THEONLYREAS0NS,Thu Mar 05 03:32:01 +0000 2015,"RT @5SOS_Daily: ""i bought my fake I.D. for you... Obama"" #5soslyrics #vote5sos #kca http://t.co/r5zaTUzbi5",,
WhatsBst4S,Thu Mar 05 03:32:01 +0000 2015,#cl_atlanta State of NC like GA refuses to release the Court Transcripts. *Pres Obama MUST enforce the Constitution http://t.co/XsH1OODUOW,,
angelacarwile,Thu Mar 05 03:32:00 +0000 2015,RT @swhelwood: @jsavite @angelacarwile @MediaJuggernaut Obama has created this division!  It's his way or nothing!,,
incognito912,Thu Mar 05 03:32:00 +0000 2015,"RT @txjean2014: Police say Obama bullet ban isn't needed, AR-15 round isn't a threat | http://t.co/xD4gn026yb. http://t.co/viGxIg1NkvDown",,
SidneyAlison18,Thu Mar 05 03:31:59 +0000 2015,"RT @5SOS_Daily: ""i bought my fake I.D. for you... Obama"" #5soslyrics #vote5sos #kca http://t.co/r5zaTUzbi5",,
WackoWithAFish,Thu Mar 05 03:31:58 +0000 2015,When obama admits everything he ever said was a lie. That will be the one time he is truthfull,,
UTHornsRawk,Thu Mar 05 03:31:58 +0000 2015,RT @DesertRiver: @Jon_Locke @UTHornsRawk I don't think obama likes Hillary that much but blackmail: he will if she does his bidding,,
lelandhaus,Thu Mar 05 03:31:58 +0000 2015,"Obama Supporters Endorse Karl Marx As Next President - Watch And Cry http://t.co/ablo3UOiEW Wow, americanus ignoramus. NEA's gift to dems",,
MomtoWalter,Thu Mar 05 03:31:57 +0000 2015,@AndreaTantaros Andrea - thank you for asking the question-is Obama anti-semitic?I think its obvious. http://t.co/SsjRVx5qIp,,
davegrapes,Thu Mar 05 03:31:57 +0000 2015,"@pourmecoffee ""Alien Seedlings???"" Obama, j'accuse! http://t.co/UNo5Tbu3X2",,
j71davis,Thu Mar 05 03:31:57 +0000 2015,While We Weren't Watching: Obama Reveals Plans For Nationalizing Police Without Being Obvious... http://t.co/A1yBtXXQFI,,
NicolaiMeador,Thu Mar 05 03:31:56 +0000 2015,RT @CASuperrunner: @MikaelThalen @empiredecline Obama planned this all along....it's his way of arming the enemy.,,
cakesbygeorge,Thu Mar 05 03:31:55 +0000 2015,"Police say Obama bullet ban isn't needed, AR-15 round isn't a threat | http://t.co/B850d8813h http://t.co/PmXG7f1Uy5",,
JohnnyJesus,Thu Mar 05 03:31:55 +0000 2015,"RT @MittRomney: President Obama may ignore @netanyahu, but he cannot ignore the truth he spoke. A flimsy Iran deal amounts to presidential ",,
charliesmithUS,Thu Mar 05 03:31:55 +0000 2015,RT @nytimes: At least one Justice indicated he was in play as the #SCOTUS heard a challenge to Obama's health law http://t.co/6j1IT3LKxn,,
JoeJohm,Thu Mar 05 03:31:55 +0000 2015,RT @alicetweet: .@GovMikeHuckabee to @KennedyNation - #hillaryclinton owns foreign policy under Obama admin. &amp; it has not been good,,
MelissaPonce11,Thu Mar 05 03:31:54 +0000 2015,RT @BarackObama: President Obama's progressive trade deal would mean stronger protections for workers and the environment: http://t.co/qpF2,,
beyer_linda,Thu Mar 05 03:31:53 +0000 2015,RT @andersonDrLJA: GARY BAUER'S END OF DAY RPT FOR 4 MAR 2015~ http://t.co/bD1zO7i260#Netanyahu vs #Obama#HillaryScandals#Obamacare http,,
CindyMellinger,Thu Mar 05 03:31:53 +0000 2015,"RT @WashTimes: Obama pushed through 100,000 Dreamers before Texas judge's amnesty halt: http://t.co/WdkpabKtnl #immigration http://t.co/8mY",,
princessxerika_,Thu Mar 05 03:31:52 +0000 2015,"I'm still sick, thanks Obama",33.94213761,-118.15707746
dnscollective,Thu Mar 05 03:31:52 +0000 2015,I like Obama America more than Bush America. #deepthoughts,,
kooka64,Thu Mar 05 03:31:52 +0000 2015,@Wrightnowtx @newtgingrich It is for obama/dems benefits that's why it will continue to screw over Americans,,
sfdailydigest,Thu Mar 05 03:31:51 +0000 2015,Rubio: Obama Wants Iran to Be Second TermsObamacare http://t.co/zww97yErN4,,
jblackstarr39,Thu Mar 05 03:31:51 +0000 2015,RT @PoliticalLaughs: The politicians running the VA seem to have some pretty screwed up priorities.#va #veterans #obama #democrats http:/,,
richisaacs,Thu Mar 05 03:31:51 +0000 2015,RT @OnPointTR: @BoboFromTexas @RedNationRising @richisaacs @seanmdav @t2gunner Hitlery better not ask Obama to invoke executive privilege!,,
Dudette9t9,Thu Mar 05 03:31:51 +0000 2015,"RT @DarylGKimball: Huge miscalculation. MT @Joyce_Karam: #Iran: R Senate Leader sets procedural vote next Tuesday, challenges Obama &amp; Democ",,
SajuPerumal,Thu Mar 05 03:31:51 +0000 2015,"""@RabbiShmuley @haaretzcom  Dovid wants to join seal team 6 (tell Dovid2join any Israeli commando forces becoz hussein obama hates Israel)",,
LennanJames,Thu Mar 05 03:31:50 +0000 2015,"RT @IndeChic47: Gen.Tata: When I was a cadet at WestPoint n 1981, Reagan believed n Peace through Strength. Obama believes n Peace through ",,
TheDailyDigest,Thu Mar 05 03:31:50 +0000 2015,Rubio: Obama Wants Iran to Be Second TermsObamacare http://t.co/UJ4q9XPiip,,
JeffVoegtlin,Thu Mar 05 03:31:50 +0000 2015,"RT @MikeDelph: Why didn't you vote @SenDonnelly? ""Senate fails to override Obama's #KeystoneXL veto: http://t.co/h86lXdwUKS http://t.co/EX1",,
cjwadolowski,Thu Mar 05 03:31:50 +0000 2015,"@seanhannity why do u bother to hav this attorney on when he REFUSES to accept the evidence, even Obama/Holder DOJ,clears Wilson! #Hannity",,
ThatsMsSandy2U,Thu Mar 05 03:31:49 +0000 2015,TY to those that supported #NetanyahuSpeech. Glaringly apparent was the #emptychair of #Obama &amp; his panderers #PJNET http://t.co/zsoyqSZGQP,,
LorrieMiller2,Thu Mar 05 03:31:48 +0000 2015,"RT @HuffPostGreen: Senate tries, and fails, to override Obama's Keystone XL veto http://t.co/uSpg4SBLDs",,
buongiorno9,Thu Mar 05 03:31:48 +0000 2015,"RT @MittRomney: President Obama may ignore @netanyahu, but he cannot ignore the truth he spoke. A flimsy Iran deal amounts to presidential ",,
nudityhes,Thu Mar 05 03:31:48 +0000 2015,i'm not a big fan of obama  but my family takes it too far with bringing up shit that shouldn't even matter,,
AbrahamL1nx,Thu Mar 05 03:31:47 +0000 2015,@LeahRBoss I like u Leah. Not trying to lecture. Just consider both sides. U don't have to love Netanyahu just because you don't like Obama.,,
RhoaChri,Thu Mar 05 03:31:46 +0000 2015,"""Is Barack Obama another Neville Chamberlain? Ive been reluctant to make the comparison, but as talks with Iran... http://t.co/oY8Kn6eJoh",,
LyleKlich,Thu Mar 05 03:31:46 +0000 2015,RT @PoliticalLaughs: The politicians running the VA seem to have some pretty screwed up priorities.#va #veterans #obama #democrats http:/,,
RBreck3,Thu Mar 05 03:31:45 +0000 2015,RT @DineshDSouza: Netanyahu's speech reminded me of Reagan; Obama's petulant reaction reminded me of...Obama,,
Billd111,Thu Mar 05 03:31:45 +0000 2015,"@seanhannity #HannityUnbelievable Brown's attorney STILL won't accept DOJ's finding. Obama, Holder, Sharpton ALL responsible for riots.",34.4137668,-118.4625719
MungoMouthpiece,Thu Mar 05 03:31:44 +0000 2015,RT @ianpetersellar: Lyndon LaRouche Denounces Frameup of Putin for Nemtsov Murder; Calls Out Obama for Immediate Removal From Office https:,,
shqype,Thu Mar 05 03:31:43 +0000 2015,"RT @StrangeFunnies: President Obama says:Better than Visa, MasterCard orAmerican Express.I use it proudly and I use it often! http://t",,
bencpu2,Thu Mar 05 03:31:43 +0000 2015,RT @peterwaldronusa: America's greatness is threatened by Obama lies. He has damaged POTUS and damaged the nation's standing around the wor,,
tisaboutfreedom,Thu Mar 05 03:31:42 +0000 2015,RT @GregAbbott_TX: BREAKING: Obama Admin. misled Fed. Court &amp; issued thousands of amnesty documents illegally. Time for Contempt. #tcot #tx,,
ChairmanMeow81,Thu Mar 05 03:31:41 +0000 2015,"RT @MZHemingway: Can't wait for all the 'splainers RT @politico: Obama holds off-the-record session with journalists, columnists http://t.c",,
rmccabekc,Thu Mar 05 03:31:41 +0000 2015,"RT @GOPquotable: ""Obama whining about Fox News is like a football player badmouthing the only cheerleader that wont sleep with him."" -Greg ",,
TN_Bugle,Thu Mar 05 03:31:41 +0000 2015,"RT @WashTimes: Obama pushed through 100,000 Dreamers before Texas judge's amnesty halt: http://t.co/WdkpabKtnl #immigration http://t.co/8mY",,
youthpastorbry,Thu Mar 05 03:31:41 +0000 2015,"@HollyFisher723 @seanhannity With open borders, they're future Obama supporters",,
nosdnomde,Thu Mar 05 03:31:40 +0000 2015,Realization: president Obama has spoken at both universities I've attended and both times I haven't been able to get in,,
deja1422,Thu Mar 05 03:31:40 +0000 2015,@KevinMcGil @Jipso19 @yikesks  Read the last email about Michelle Obama http://t.co/UUMq45a5OF,,
misty_haines,Thu Mar 05 03:31:40 +0000 2015,RT @tedcruz: The Obama Administration's deal with Iran must be stopped! http://t.co/xDIfL1Qg4t,,
banditsdad211,Thu Mar 05 03:31:39 +0000 2015,Fact Check: President Obama Oversells Iran Nuke Deal in Interviewby David Gerstman | 03.03.15 8:59 am... http://t.co/AD2OcYCnub,,
JOEYBEAR54,Thu Mar 05 03:31:38 +0000 2015,"RT @SashTam: @DrMartyFox: Are We Talking About IslamoNazis, Obama, Or Both? #IStandWithIsael @LVNancy @AmyMek http://t.co/MST65sebIw",,
SalmonKnife,Thu Mar 05 03:31:37 +0000 2015,"The Senate failed to override Obama's Keystone veto. And with that, today was a good day.",,
2CHRONICLES_714,Thu Mar 05 03:31:37 +0000 2015,RT @mrcox6150: WAKEUP AMERICA: YOU WANT TO STOP THIS BILL? THEN WE MUST STOP OBAMA AND HIS DEMOCRAT CRONIES.http://t.co/kTN9CleKab,,
leonpui_,Thu Mar 05 03:31:36 +0000 2015,Obama the king?http://t.co/bNTlA8w9gm,,
AndyMukk,Thu Mar 05 03:31:36 +0000 2015,"RT @trevortimm: Obama condemns China's push for encryption backdoors, stays silent on FBI and NSA's insistence on the same power. http://t.",,
presscoreca,Thu Mar 05 03:31:34 +0000 2015,"Obama appointed USAREUR chief of staff German Brig. Gen.Markus Laubenthal,ordered transfer of USAREUR tactical nukes to NATO #Ukraine govt",,
weareontoyou,Thu Mar 05 03:31:34 +0000 2015,"RT @MHammond1954: ""@akawhit1: @wolfman708 Obama doesn't negotiate w terrorists - Obama hires &amp; finances them!  http://t.co/IGEAldAy1t""Lol,",,
klein_em,Thu Mar 05 03:31:34 +0000 2015,RT @ProBirdRights: it not a orange rind it disguise shh. hello it I John Boner I am congress also I invite bird to mak speech lambast that ,,
xhertx,Thu Mar 05 03:31:34 +0000 2015,RT @PressTV: Obama calls injured ambassador after South Korea attack http://t.co/ai9WMnvhSP,,
chris63414391,Thu Mar 05 03:31:34 +0000 2015,RT @joesurferdotnet: More Evidence Obama Interfering In #Israel Elections: Biden And Kerry Met Opposition Leader Rather Than Netanyahu http,,
imariff,Thu Mar 05 03:31:33 +0000 2015,RT @STForeignDesk: Update: Obama calls #US ambassador to #Seoul Mark Lippert after he is slashed in face by man http://t.co/jmb7Nsk4Ry http,,
evan_welch,Thu Mar 05 03:31:33 +0000 2015,RT @LibertyGirlCent: @JosiahMcElroy @evan_welch @LibertyGirlCent Obama makes speeches too. Doesnt make it factual,,
BuchwheatBenson,Thu Mar 05 03:31:32 +0000 2015,Amb. Bolton: Obama admin. 'like putty in the hands' of Iran | http://t.co/HgfGCzgRza Obama is one of those Muslims! Carpet headed coon!,,
SheltonMarie,Thu Mar 05 03:31:31 +0000 2015,@CarmineZozzora Obama KNOWS it is illegal &amp; he could be impeached for it.  He even joked abt not wanting to get impeached.,,
IrishTexan2009,Thu Mar 05 03:31:31 +0000 2015,"@RedNationRising @chris63414391 @BreitbartNews Well, isn't the #Obama administration slick, slick, slick!",,
RyneSallie,Thu Mar 05 03:31:31 +0000 2015,RT @mikandynothem: I learned more about the threat of Iran from ONE @netanyahu speech than SIX years of Obama's babbling. #tcot #pjnet http,,
TheAidanMac,Thu Mar 05 03:31:30 +0000 2015,I fucking hate boob guys... I bet President Obama is a boob guy even though he's black,,
marievanhuis,Thu Mar 05 03:31:30 +0000 2015,Artist Creates Controversial Painting of President Obama Playing Golf &amp; the Background IsExplosive http://t.co/BtabTIToCh,,
alexkauff,Thu Mar 05 03:31:28 +0000 2015,"RT @MittRomney: President Obama may ignore @netanyahu, but he cannot ignore the truth he spoke. A flimsy Iran deal amounts to presidential ",,
world_knews,Thu Mar 05 03:31:28 +0000 2015,#Congress squeezes #Obamas reg czar about lack of transparency http://t.co/Of4sQEV5ln,,
agimcorp,Thu Mar 05 03:31:27 +0000 2015,Netanyahu to Obama: I presented practical alternative to bad Iran deal |  http://t.co/AANRJDQJk9,,
YoungRupees,Thu Mar 05 03:31:27 +0000 2015,RT @bobvulfov: [about to meet the president at an event]ME: *to myself* dont think about how sweaty u areOBAMA: hiM: *way too loud* HELL,,
bourbonblondie,Thu Mar 05 03:31:27 +0000 2015,"RT @ByronTau: Hillary's new compliance lawyer Marc Elias is from the same firm (Perkins Coie) as Bob Bauer, who played the exact same role ",,
RITAHIRE,Thu Mar 05 03:31:26 +0000 2015,"RT @BarackObama: ""Long before being nerdy was cool, there was Leonard Nimoy."" President Obama #LLAP",,
CindyMellinger,Thu Mar 05 03:31:26 +0000 2015,"RT @BobG231: Texas Gov Abbott says Obama MISLED Fed Judge, pushes for CONTEMPT http://t.co/1mrBCItQs9",,
TaylorTwo9,Thu Mar 05 03:31:26 +0000 2015,"@MarkLevinShow WOW! This is disturbing Obama, LaRaza Plotting To Replace Americans With Country Within A Country"" http://t.co/Hjfgvld1ml",,
ZahraImannejad,Thu Mar 05 03:31:26 +0000 2015,RT @roderick_daisey: 'McCain calls Obamas foreign policy,,
maxcon11,Thu Mar 05 03:31:24 +0000 2015,"RT @PatDollard: EXPOSED - Obama: ""I Don't Believe People Should Be Able To Own Guns"" http://t.co/7F4Sy1nvcs   #tcot #pjnet #lnyhbt #tgdn #g",,
isurvivalskills,Thu Mar 05 03:31:24 +0000 2015,RT @RetiredMoonBoot: Under @obama Muslim Brotherhood do not get TSA pat down - putting them above Americans http://t.co/6YohIljk3H #rednati,,
billyteddytrash,Thu Mar 05 03:31:24 +0000 2015,RT @ethrealthot: @undergroundbby I could see Obama being great if he had the support of congress n he wasn't apart of a naturally oppressiv,,
RepublicanWife1,Thu Mar 05 03:31:22 +0000 2015,"@RELawrence1 I would love to see them all be stripped of their titles, taken down for treason for supporting Obama,then have everything he",,
